Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"GUI.ProcessEvents";0.013885;0.013885;0.083731;13893;13893;13894;3;3;0.097616002894938;0.048808;0.013885;0.013885;2;1;1;1;2;13893;0.013885;0.083731;13893;13894;0.083731
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.Internal_MakeMasterEventCurrent() [Invoke]";0.013846;0.013846;0.015615;13893;13893;13894;4;12;0.0294610005803406;0.0147305;0.013846;0.013846;4;2;2;2;2;13893;0.004692;0.009692;13893;13894;0.015615
"InputUpdate";0.013307;0.013307;0.014885;13893;13893;13894;4;4;0.0281919995322824;0.014096;0.013307;0.013307;2;1;1;1;2;13893;0.013307;0.014885;13893;13894;0.014885
"LOD.ComputeLOD";0.013192;0.013192;0.013732;13893;13893;13894;9;10;0.0269240000052378;0.013462;0.013192;0.013192;4;2;2;2;2;13893;0.000769;0.012808;13893;13894;0.013732
"Inl_UniversalRenderPipeline.CreateShadowData";0.012385;0.012385;0.014616;13893;13893;13894;8;8;0.0270009990781546;0.0135005;0.012385;0.012385;2;1;1;1;2;13893;0.012385;0.014616;13893;13894;0.014616
"Audibility computation";0.012269;0.012269;0.012615;13893;13893;13894;5;5;0.0248839994892478;0.012442;0.012269;0.012269;2;1;1;1;2;13893;0.012269;0.012615;13893;13894;0.012615
"PostLateUpdate.PresentAfterDraw";0.012154;0.012154;0.012461;13894;13894;13893;2;2;0.0246150000020862;0.0123075;0.012154;0.012154;2;1;1;1;2;13893;0.012154;0.012461;13894;13893;0.012154
"FixedUpdate.PhysicsFixedUpdate";0.011807;0.011807;0.012808;13894;13894;13893;2;2;0.0246150007005781;0.0123075;0.011807;0.011807;3;1;1;2;2;13893;0.003615;0.011807;13893;13894;0.011807
"PostLateUpdate.UpdateCustomRenderTextures";0.010923;0.010923;0.012615;13893;13893;13894;2;2;0.0235379999503493;0.011769;0.010923;0.010923;2;1;1;1;2;13893;0.010923;0.012615;13893;13894;0.012615
"UnityEngine.UIModule.dll!UnityEngine::Canvas.SendPreWillRenderCanvases() [Invoke]";0.010577;0.010577;0.013885;13893;13893;13894;5;5;0.0244619995355606;0.012231;0.010577;0.010577;2;1;1;1;2;13893;0.010577;0.013885;13893;13894;0.013885
"TransformChangeSystem";0.010386;0.010386;0.011079;13893;13893;13894;3;9;0.0214649997506058;0.0107325;0.010386;0.010386;28;13;13;15;2;13893;0.000231;0.002616;13893;13894;0.011079
"Inl_ScriptableRenderer.SetupCullingParameters";0.010193;0.010193;0.089923;13894;13894;13893;7;7;0.100116001442075;0.050058;0.010193;0.010193;2;1;1;1;2;13893;0.010193;0.089923;13894;13893;0.010193
"Layout";0.010116;0.010116;0.012231;13893;13893;13894;6;6;0.0223469994962215;0.0111735;0.010116;0.010116;2;1;1;1;2;13893;0.010116;0.012231;13893;13894;0.012231
"Graphics.PresentAndSync";0.010115;0.010115;0.010192;13894;13894;13893;3;3;0.0203070007264614;0.0101535;0.010115;0.010115;2;1;1;1;2;13893;0.010115;0.010192;13894;13893;0.010115
"UIEvents.UpdateCanvasRectTransform";0.010038;0.010038;0.0155;13893;13893;13894;3;3;0.0255379993468523;0.012769;0.010038;0.010038;2;1;1;1;2;13893;0.010038;0.0155;13893;13894;0.0155
"EarlyUpdate.PollPlayerConnection";0.009885;0.009885;0.014654;13893;13893;13894;2;2;0.0245390003547072;0.0122695;0.009885;0.009885;2;1;1;1;2;13893;0.009885;0.014654;13893;13894;0.014654
"PostLateUpdate.PlayerEmitCanvasGeometry";0.009693;0.009693;0.010385;13893;13893;13894;2;2;0.0200779996812344;0.010039;0.009693;0.009693;2;1;1;1;2;13893;0.009693;0.010385;13893;13894;0.010385
"Inl_Forward+ Complete";0.009692;0.009692;0.009846;13893;13893;13894;10;10;0.0195380002260208;0.009769;0.009692;0.009692;2;1;1;1;2;13893;0.009692;0.009846;13893;13894;0.009846
"Physics2D.Simulate";0.009577;0.009577;0.009692;13893;13893;13894;3;3;0.0192690000403672;0.0096345;0.009577;0.009577;3;1;1;2;2;13893;0.001808;0.009692;13893;13894;0.009692
"Initialization.DirectorSampleTime";0.009539;0.009539;0.011962;13893;13893;13894;2;2;0.0215010000392795;0.0107505;0.009539;0.009539;2;1;1;1;2;13893;0.009539;0.011962;13893;13894;0.011962
"Device.Present";0.0095;0.0095;0.009615;13894;13894;13893;4;4;0.0191150000318885;0.0095575;0.0095;0.0095;2;1;1;1;2;13893;0.0095;0.009615;13894;13893;0.0095
"EarlyUpdate.RendererNotifyInvisible";0.009423;0.009423;0.012116;13893;13893;13894;2;2;0.0215389998629689;0.0107695;0.009423;0.009423;2;1;1;1;2;13893;0.009423;0.012116;13893;13894;0.012116
"ReflectionProbeAnchorManagerUpdate";0.009269;0.009269;0.010154;13893;13893;13894;8;10;0.019423000048846;0.0097115;0.009269;0.009269;4;2;2;2;2;13893;0.003461;0.005808;13893;13893;0.010154
"Inl_RG_SetupPostFX";0.009231;0.009231;0.009731;13893;13893;13894;8;8;0.0189620004966855;0.009481;0.009231;0.009231;2;1;1;1;2;13893;0.009231;0.009731;13893;13894;0.009731
"EndGraphicsJobs";0.009193;0.009193;0.010268;13893;13893;13894;3;3;0.0194610007165466;0.0097305;0.009193;0.009193;8;4;4;4;2;13893;0.000192;0.009154;13893;13894;0.010268
"PostLateUpdate.PlayerSendFrameComplete";0.009116;0.009116;0.011;13894;13894;13893;2;2;0.0201159995049238;0.010058;0.009116;0.009116;2;1;1;1;2;13893;0.009116;0.011;13894;13893;0.009116
"Render.LineOrTrail";0.009115;0.009115;0.009308;13894;13894;13893;14;14;0.0184230003505945;0.0092115;0.009115;0.009115;2;1;1;1;2;13893;0.009115;0.009308;13894;13893;0.009115
"Director.SampleTime";0.008885;0.008885;0.01123;13893;13893;13894;3;3;0.0201150001958013;0.0100575;0.008885;0.008885;2;1;1;1;2;13893;0.008885;0.01123;13893;13894;0.01123
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke]";0.00877;0.00877;0.012461;13893;13893;13894;3;4;0.0212310002825689;0.0106155;0.00877;0.00877;7;3;3;4;2;13893;0.000462;0.008;13893;13894;0.012461
"PlayerEndOfFrame";0.008462;0.008462;0.010346;13894;13894;13893;3;3;0.0188079997897148;0.009404;0.008462;0.008462;2;1;1;1;2;13893;0.008462;0.010346;13894;13893;0.008462
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.008384;0.008384;0.009538;13893;13893;13894;2;2;0.0179219990968704;0.008961;0.008384;0.008384;2;1;1;1;2;13893;0.008384;0.009538;13893;13894;0.009538
"CustomRenderTextures.Update";0.008308;0.008308;0.009538;13893;13893;13894;3;3;0.0178459994494915;0.008923;0.008308;0.008308;2;1;1;1;2;13893;0.008308;0.009538;13893;13894;0.009538
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes() [Invoke]";0.007962;0.007962;0.009846;13893;13893;13894;3;3;0.017807999625802;0.008904;0.007962;0.007962;2;1;1;1;2;13893;0.007962;0.009846;13893;13894;0.009846
"JobHandle.Complete";0.007924;0.007924;0.008538;13893;13893;13894;11;11;0.0164620000869036;0.008231;0.007924;0.007924;2;1;1;1;2;13893;0.007924;0.008538;13893;13894;0.008538
"PostLateUpdate.EnlightenRuntimeUpdate";0.007923;0.007923;0.009385;13893;13893;13894;2;2;0.0173079995438457;0.008654;0.007923;0.007923;2;1;1;1;2;13893;0.007923;0.009385;13893;13894;0.009385
"Inl_Set Motion Vector Global Matrices";0.007884;0.007884;0.0085;13894;13894;13893;8;8;0.0163839999586344;0.008192;0.007884;0.007884;2;1;1;1;2;13893;0.007884;0.0085;13894;13893;0.007884
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::OnDemandRendering.GetRenderFrameInterval() [Invoke]";0.007654;0.007654;0.007847;13894;13894;13893;2;5;0.0155009997542948;0.0077505;0.007654;0.007654;8;4;4;4;2;13893;0.000308;0.005769;13893;13893;0.007654
"PreLateUpdate.Physics2DLateUpdate";0.007346;0.007346;0.009769;13893;13893;13894;2;2;0.0171150001697242;0.0085575;0.007346;0.007346;2;1;1;1;2;13893;0.007346;0.009769;13893;13894;0.009769
"UGUI.Rendering.EmitWorldScreenspaceCameraGeometry";0.007231;0.007231;0.007961;13893;13893;13894;4;4;0.0151919999625534;0.007596;0.007231;0.007231;4;2;2;2;2;13893;0.001654;0.006192;13893;13894;0.007961
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.007231;0.007231;0.007538;13893;13893;13894;3;3;0.0147690000012517;0.0073845;0.007231;0.007231;2;1;1;1;2;13893;0.007231;0.007538;13893;13894;0.007538
"EndDynamicVBOFrame";0.007115;0.007115;0.007269;13894;13894;13893;5;5;0.0143840000964701;0.007192;0.007115;0.007115;2;1;1;1;2;13893;0.007115;0.007269;13894;13893;0.007115
"Inl_Setup Debug Properties";0.006923;0.006923;0.007153;13894;13894;13893;8;8;0.0140759996138513;0.007038;0.006923;0.006923;2;1;1;1;2;13893;0.006923;0.007153;13894;13893;0.006923
"GeneralConnection.Poll";0.006885;0.006885;0.009462;13893;13893;13894;5;5;0.0163469999097288;0.0081735;0.006885;0.006885;2;1;1;1;2;13893;0.006885;0.009462;13893;13894;0.009462
"Physics2D.SyncTransformChanges";0.006846;0.006846;0.007154;13893;13893;13894;4;4;0.0139999998500571;0.007;0.006846;0.006846;3;1;1;2;2;13893;0.001577;0.007154;13893;13894;0.007154
"RenderingCommandBuffer.PrepareKeywords";0.006578;0.006578;0.007922;13893;13893;13894;10;11;0.0144999999320135;0.00725;0.006578;0.006578;10;5;5;5;2;13893;0.000769;0.003307;13893;13894;0.007922
"Camera.Render";0.006577;0.006577;0.006654;13894;13894;13893;3;3;0.0132309999316931;0.0066155;0.006577;0.006577;2;1;1;1;2;13893;0.006577;0.006654;13894;13893;0.006577
"PostLateUpdate.UpdateAllRenderers";0.006538;0.006538;0.008346;13893;13893;13894;2;2;0.0148839997127652;0.007442;0.006538;0.006538;2;1;1;1;2;13893;0.006538;0.008346;13893;13894;0.008346
"FindActiveLights";0.0065;0.0065;0.007846;13893;13893;13894;10;10;0.0143459998071194;0.007173;0.0065;0.0065;2;1;1;1;2;13893;0.0065;0.007846;13893;13894;0.007846
"CoroutinesDelayedCalls";0.006423;0.006423;0.008422;13893;13893;13894;3;4;0.01484500009974;0.0074225;0.006423;0.006423;11;5;5;6;2;13893;0.000231;0.003884;13893;13893;0.008422
"EarlyUpdate.UpdatePreloading";0.006308;0.006308;0.007846;13893;13893;13894;2;2;0.0141539997421205;0.007077;0.006308;0.006308;2;1;1;1;2;13893;0.006308;0.007846;13893;13894;0.007846
"GarbageCollector.CollectIncremental";0.006308;0.006308;0.00673;13894;13894;13893;5;5;0.0130380000919104;0.006519;0.006308;0.006308;2;1;1;1;2;13893;0.006308;0.00673;13894;13893;0.006308
"Profiler.SerializeStats";0.006269;0.006269;0.007077;13893;13893;13894;5;5;0.0133460001088679;0.006673;0.006269;0.006269;2;1;1;1;2;13893;0.006269;0.007077;13893;13894;0.007077
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke]";0.006193;0.006193;0.006615;13893;13893;13894;3;3;0.0128080003196374;0.006404;0.006193;0.006193;4;2;2;2;2;13893;0.0015;0.005038;13893;13894;0.006615
"AddDirectionalLights";0.005923;0.005923;0.007346;13893;13893;13894;10;10;0.0132690002210438;0.0066345;0.005923;0.005923;2;1;1;1;2;13893;0.005923;0.007346;13893;13894;0.007346
"UIEvents.CanvasmanagerEmitOnScreenGeometry";0.005923;0.005923;0.006539;13893;13893;13894;3;3;0.0124620003625751;0.006231;0.005923;0.005923;2;1;1;1;2;13893;0.005923;0.006539;13893;13894;0.006539
"PreUpdate.WindUpdate";0.005885;0.005885;0.053654;13894;13894;13893;2;2;0.0595390000380576;0.0297695;0.005885;0.005885;2;1;1;1;2;13893;0.005885;0.053654;13894;13893;0.005885
"Loading.UpdatePreloading";0.005884;0.005884;0.007346;13893;13893;13894;3;3;0.0132300001569092;0.006615;0.005884;0.005884;2;1;1;1;2;13893;0.005884;0.007346;13893;13894;0.007346
"PreUpdate.InputForUIUpdate";0.005808;0.005808;0.007039;13893;13893;13894;2;2;0.0128469998016953;0.0064235;0.005808;0.005808;2;1;1;1;2;13893;0.005808;0.007039;13893;13894;0.007039
"AudioProfiler.CaptureFrame";0.005654;0.005654;0.006577;13893;13893;13894;6;6;0.0122310002334416;0.0061155;0.005654;0.005654;2;1;1;1;2;13893;0.005654;0.006577;13893;13894;0.006577
"Physics2D.CollectProfileInfo";0.005654;0.005654;0.006384;13893;13893;13894;3;3;0.0120380003936589;0.006019;0.005654;0.005654;2;1;1;1;2;13893;0.005654;0.006384;13893;13894;0.006384
"EarlyUpdate.PlayerCleanupCachedData";0.005539;0.005539;0.00627;13893;13893;13894;2;2;0.0118089998140931;0.0059045;0.005539;0.005539;2;1;1;1;2;13893;0.005539;0.00627;13893;13894;0.00627
"AddCustomActiveLocalLights";0.005423;0.005423;0.007116;13893;13893;13894;10;10;0.0125390002503991;0.0062695;0.005423;0.005423;2;1;1;1;2;13893;0.005423;0.007116;13893;13894;0.007116
"CullResultsToNativeArrays";0.005423;0.005423;0.005539;13894;13894;13893;8;8;0.0109620001167059;0.005481;0.005423;0.005423;2;1;1;1;2;13893;0.005423;0.005539;13894;13893;0.005423
"Graphics.DrawProcedural";0.005348;0.005348;0.005884;13893;13893;13894;10;11;0.0112320000771433;0.005616;0.005348;0.005348;10;5;5;5;2;13893;0.000423;0.002577;13894;13894;0.005884
"FrameEvents.NewInputBeforeRenderUpdate";0.005346;0.005346;0.006654;13893;13893;13894;3;3;0.0120000001043081;0.006;0.005346;0.005346;2;1;1;1;2;13893;0.005346;0.006654;13893;13894;0.006654
"PostLateUpdate.UpdateRectTransform";0.005307;0.005307;0.006462;13893;13893;13894;2;2;0.0117689999751747;0.0058845;0.005307;0.005307;2;1;1;1;2;13893;0.005307;0.006462;13893;13894;0.006462
"Cleanup Unused Cached Data";0.005269;0.005269;0.006;13893;13893;13894;3;3;0.0112689998932183;0.0056345;0.005269;0.005269;2;1;1;1;2;13893;0.005269;0.006;13893;13894;0.006
"Gfx.EndAsyncJobFrame";0.005154;0.005154;0.007;13893;13893;13894;4;4;0.0121539998799562;0.006077;0.005154;0.005154;2;1;1;1;2;13893;0.005154;0.007;13893;13894;0.007
"SpeedTreeWindManager.Update";0.005153;0.005153;0.053;13894;13894;13893;3;3;0.0581529992632568;0.0290765;0.005153;0.005153;2;1;1;1;2;13893;0.005153;0.053;13894;13893;0.005153
"UpdatePreloading";0.005039;0.005039;0.006423;13893;13893;13894;4;4;0.011461999733001;0.005731;0.005039;0.005039;2;1;1;1;2;13893;0.005039;0.006423;13893;13894;0.006423
"Physics.PrepareSimulationStage";0.004961;0.004961;0.005077;13894;13894;13893;3;3;0.0100379998330027;0.005019;0.004961;0.004961;3;1;1;2;2;13893;0.00123;0.004961;13893;13894;0.004961
"GUITexture.Draw";0.004885;0.004885;0.005461;13894;13894;13893;4;4;0.0103460000827909;0.005173;0.004885;0.004885;2;1;1;1;2;13893;0.004885;0.005461;13894;13893;0.004885
"ReflectionProbes.Update";0.004808;0.004808;0.006615;13893;13893;13894;4;4;0.0114229996688664;0.0057115;0.004808;0.004808;2;1;1;1;2;13893;0.004808;0.006615;13893;13894;0.006615
"PlayerCleanupCachedData";0.00473;0.00473;0.005462;13893;13893;13894;4;4;0.0101920003071427;0.005096;0.00473;0.00473;2;1;1;1;2;13893;0.00473;0.005462;13893;13894;0.005462
"Initialize Frame";0.004692;0.004692;0.005654;13893;13893;13894;9;9;0.0103460000827909;0.005173;0.004692;0.004692;2;1;1;1;2;13893;0.004692;0.005654;13893;13894;0.005654
"Physics.RunSimulationStage";0.004615;0.004615;0.005038;13894;13894;13893;3;3;0.00965299992822111;0.0048265;0.004615;0.004615;3;1;1;2;2;13893;0.001654;0.004615;13893;13894;0.004615
"PrepareUpdateRendererBoundingVolumes";0.004539;0.004539;0.005232;13894;13894;13893;3;10;0.00977099995361641;0.0048855;0.004539;0.004539;6;3;3;3;2;13893;0.000539;0.002923;13893;13893;0.004539
"FixedUpdate.DirectorFixedUpdate";0.004462;0.004462;0.004539;13893;13893;13894;2;2;0.00900099991122261;0.0045005;0.004462;0.004462;3;1;1;2;2;13893;0.000693;0.004539;13893;13894;0.004539
"Render";0.004462;0.004462;0.005385;13893;13893;13894;6;6;0.00984699977561831;0.0049235;0.004462;0.004462;2;1;1;1;2;13893;0.004462;0.005385;13893;13894;0.005385
"WaitForRenderJobs";0.004385;0.004385;0.005885;13893;13893;13894;5;5;0.0102699999697506;0.005135;0.004385;0.004385;2;1;1;1;2;13893;0.004385;0.005885;13893;13894;0.005885
"FixedUpdate.AudioFixedUpdate";0.004384;0.004384;0.005577;13893;13893;13894;2;2;0.00996099971234798;0.0049805;0.004384;0.004384;3;1;1;2;2;13893;0.000577;0.005577;13893;13894;0.005577
"ReflectionProbeAnchorPositionUpdate";0.004345;0.004345;0.004462;13893;13893;13894;9;11;0.00880699988920242;0.0044035;0.004345;0.004345;4;2;2;2;2;13893;0.001461;0.002884;13893;13893;0.004462
"FrameEvents.OnBeforeRenderCallback";0.004308;0.004308;0.005154;13893;13893;13894;3;3;0.00946200033649802;0.004731;0.004308;0.004308;2;1;1;1;2;13893;0.004308;0.005154;13893;13894;0.005154
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.GetCurrentPipelineAssetType() [Invoke]";0.004039;0.004039;0.004192;13893;13893;13894;3;3;0.0082309995777905;0.0041155;0.004039;0.004039;2;1;1;1;2;13893;0.004039;0.004192;13893;13894;0.004192
"Initialization.UpdateCameraMotionVectors";0.004;0.004;0.005269;13893;13893;13894;2;2;0.00926900003105402;0.0046345;0.004;0.004;2;1;1;1;2;13893;0.004;0.005269;13893;13894;0.005269
"Physics2D.SyncRigidbodyTransformChanges";0.004;0.004;0.004538;13893;13893;13894;5;5;0.00853800005279481;0.004269;0.004;0.004;3;1;1;2;2;13893;0.000731;0.004538;13893;13894;0.004538
"UnityEngine.InputForUIModule.dll!UnityEngine.InputForUI::EventProvider.NotifyUpdate() [Invoke]";0.003884;0.003884;0.004346;13893;13893;13894;3;3;0.00823000003583729;0.004115;0.003884;0.003884;2;1;1;1;2;13893;0.003884;0.004346;13893;13894;0.004346
"TimeManager.Update";0.003807;0.003807;0.004539;13894;13894;13893;3;3;0.00834599975496531;0.004173;0.003807;0.003807;2;1;1;1;2;13893;0.003807;0.004539;13894;13893;0.003807
"Application.Integrate Assets in Background";0.00373;0.00373;0.004962;13893;13893;13894;5;5;0.00869200006127357;0.004346;0.00373;0.00373;2;1;1;1;2;13893;0.00373;0.004962;13893;13894;0.004962
"Connections.Process";0.003693;0.003693;0.004654;13893;13893;13894;6;6;0.00834699999541044;0.0041735;0.003693;0.003693;2;1;1;1;2;13893;0.003693;0.004654;13893;13894;0.004654
"Director.PrepareFrame";0.003421;0.003421;0.003692999;13893;13893;13894;3;3;0.00711399978899863;0.003557;0.003421;0.003421;16;7;7;9;2;13893;0.000153;0.001154;13893;13894;0.003692999
"Draw Main Light Shadowmap";0.003346;0.003346;0.037769;13893;13893;13894;9;9;0.0411150010768324;0.0205575;0.003346;0.003346;2;1;1;1;2;13893;0.003346;0.037769;13893;13894;0.037769
"Physics.SyncTransforms";0.003346;0.003346;0.003692;13894;13894;13893;4;4;0.0070380000397563;0.003519;0.003346;0.003346;3;1;1;2;2;13893;0.000885;0.003346;13893;13894;0.003346
"Update.DirectorUpdate";0.003269;0.003269;0.004731;13893;13893;13894;2;2;0.00799999991431832;0.004;0.003269;0.003269;2;1;1;1;2;13893;0.003269;0.004731;13893;13894;0.004731
"TerrainManager.CullAllTerrains";0.003269;0.003269;0.003885;13894;13894;13893;8;8;0.00715399999171495;0.003577;0.003269;0.003269;2;1;1;1;2;13893;0.003269;0.003885;13894;13893;0.003269
